24/03/2017	DRR000897	DRR001173	DRR001174	DRR001175	DRR001622	DRR001631	DRR001634	DRR001637	DRR001623	DRR001626	DRR001632	DRR001635	DRR001638	DRR001642	DRR001624	DRR001627	DRR001630	DRR001633	DRR001636	DRR001639	DRR001640	DRR001641	DRR001796	DRR001797	DRR001798	DRR001799	DRR002274	DRR002594	DRR002596	DRR002597	DRR003595	DRR003596	DRR003597	DRR003598	DRR006374	DRR006375	DRR006376	DRR006377	DRR006378	DRR006379	DRR006380	DRR006381	DRR006382	DRR006383	DRR006385	DRR006386	DRR006387	DRR006388	DRR006389	DRR006390	DRR006391
ENSG00000000003	491.9542	1.0	1779.27651	0.0	91.38202	225.76978	242.11645	264.09014	38.18331	38.203	381.04642	227.12026	266.30711	185.01522	79.151	35.25137	330.60485	217.52994	348.98192	321.75091	233.29152	186.03506	2560.4149	2779.03021	2923.53361	2699.6171	608.0367	755.04614	632.0883	621.1383	1400.07	2063.79972	1425.67154	386.76924	2.26834	5.32206	0.0	0.0	0.0	0.0	6.57692	0.0	2.64439	16.5624	1.9573	1.0	0.0	3.36988	3.56471	0.0	0.0
ENSG00000000005	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ENSG00000000419	431.0	1.0	1585.0037	0.0	85.0	277.9999	279.99988	340.99999	34.00003	48.0	563.99992	363.99967	398.9996	270.99961	74.99997	61.99999	473.0005	349.00052	626.0	535.99963	319.9996	304.99962	3170.0031	3232.00426	3671.0023	3780.004	967.0000613	2383.002789	2308.0001	2947.9974	1838.9955	1767.995	1799.9954	1012.0006	80.00000073	444.9991598	140.0	68.0	133.00009	160.8238	105.0000302	1362.000138	390.000505	569.9999	498.9995	78.00006	540.0010003	477.0005	1648.99969	322.9998	92.0
ENSG00000000457	108.8910682	1.0	355.9468129	1.0	66.18615095	302.9542	346.4292	334.58183	28.868608	28.06979	473.8495	312.9579	308.759	233.032324	68.37825	31.05581945	409.8846	227.8319528	491.9768617	406.2757	288.2969	249.2790014	460.5165	464.97669	438.1871532	735.0389	281.2493	312.8881	277.983	359.7186	537.16943	652.6889	411.25688	204.2423409	39.75302	541.9166	385.0729	165.82072	87.76542	340.50394	104.939573	218.2229	174.395	258.9412602	313.92391	32.48619	335.3499	399.628	1268.96	318.5511	114.4825
ENSG00000000460	172.19862	1.0	406.6224	0.0	23.84073	84.75129	75.33881	97.4981518	6.20658	8.36968	131.78201	92.98529923	85.27018	80.88761	17.023486	12.3645	102.88749	86.73976036	111.974	123.22202	66.49954	73.85161	1637.35558	1520.69278	1998.07164	1738.73643	675.08681	340.6578227	168.53277	178.263466	304.17159	551.66403	475.5140108	305.7655	5.74671	85.9941	57.52092	19.0838	5.13266	52.9032	10.27274666	224.19729	9.59184	45.86847	93.04917362	10.19098653	68.5521	53.0844	201.9916	80.144	24.2479
ENSG00000000938	0.0	1.0	3.0	0.0	63.99998	248.00051	212.0001	355.999894	65.00002	48.99991	345.0009	209.0	208.9999	191.0	89.00001386	68.99991	212.00033	176.0000036	299.9997	245.00042	134.0001	157.99999	0.0	1.999996	1.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	1728.99568	27260.988	15020.999	13366.003	4658.9992	14674.9983	2945.99901	11978.002	1946.99921	817.0	18771.00503	834.0005	17329.9994	12396.99299	39328.9949	20032.0013	6636.9969
ENSG00000000971	814.84781	1.0	7.756709	0.0	38.19358	181.3422279	171.12256	173.269377	22.26557	22.60712	284.60588	182.73564	209.73248	146.3544	31.58483	25.93175	253.2096091	170.9322501	313.3898205	281.47249	169.0293	147.3064202	1578.00615	1920.83622	1457.28935	1235.31911	310.88809	3.819938	1.5304902	3.38598	6911.52347	8085.57467	2803.89	1549.8186	7.7353	455.1252375	31.64604	8.69736	3.0	4.0	9.47276	333.29631	2.0	18.70062	68.71258	4.147941	48.51946	13.86978	41.706	6.0	2.5
ENSG00000001036	2335.96172	1.0	2890.87813	77.0	158.95923	448.2125	436.86047	571.0882	134.43956	114.7754	641.7604	439.71989	434.8399	418.51636	171.85189	157.313825	602.6608	386.81179	697.17942	603.1485	390.38906	380.94549	9952.5196	8323.4928	10488.11632	6158.117	3404.94198	2003.225	1612.23742	1990.81806	6204.1818	4056.5529	4860.99881	2892.38777	99.440961	290.9015	300.38871	389.7111	72.79215	398.322794	434.6658	771.929	81.78594	231.210182	320.5422	34.20361	876.4407	509.50721	1436.257	281.8665	96.23029
ENSG00000001084	568.04689	1.0	947.6033	0.0	393.03394	1138.68821	1116.70311	1299.52018	215.02398	201.00306	1895.343623	1176.1051	1308.57474	1067.00487	315.30655	263.27669	1600.92294	1098.29821	1878.02493	1619.73643	1117.46469	1004.34769	4548.02942	4891.44	6132.69584	7663.1114	734.779121	820.6713	1423.922	3003.846225	1206.13178	1335.43197	1083.68404	660.44536	205.01696	142.970286	58.626137	81.35223	46.748833	37.334068	100.4592306	287.42584	135.66488	769.01309	159.597293	29.03978	183.45015	134.242837	472.09066	124.7001	41.566769
ENSG00000001167	572.586	1.0	1394.013	4.0	191.9723	617.0	604.0	733.0	88.0	113.0	981.0	623.843	648.932	543.939	194.0004	154.9999	709.692	521.9269	932.0	761.6559	512.6321	470.9013	2763.98	3480.957	3153.005	3874.958	706.8899	1116.5288	1159.64	1473.669	1655.60319	2067.78834	1439.1967	1231.3695	65.0	275.3856	163.99998	252.9997	72.00002764	91.0	65.8176	421.0	66.424	389.7838	370.401	38.3049	323.66833	454.56108	1523.9514	567.99972	176.6604
ENSG00000001460	79.62009	1.0	648.99473	0.0	274.7740038	1077.83497	1113.40725	1302.38355	133.3350771	127.2210133	1523.24076	1004.36582	1005.28431	862.6906	274.56414	216.76552	1113.84417	782.128944	1382.5826	1072.200152	769.7561577	730.381311	711.77293	664.50824	714.69005	1014.7026	98.59351	405.617016	275.07982	413.975988	140.405512	266.15076	264.55494	212.27118	24.69239396	80.8874	42.69933	27.8675	9.24057	72.4589	22.44886	44.73502	10.06441	29.34321	49.56715	5.14448	51.7674	36.72508	115.41819	16.261	8.06319
ENSG00000001461	864.40418	1.0	2122.28125	0.0	1504.15327	5974.72676	5973.16727	7229.3438	757.79132	677.94855	9432.8087	6277.79936	6268.294	5379.35394	1378.81598	991.91216	7027.12912	4891.86434	8637.2719	6951.36285	4807.43342	4568.41603	3856.13172	3911.192	3559.6244	6019.10702	859.28129	1350.56782	1146.5274	1413.036	2542.85139	1145.90051	2249.87275	867.50966	51.940139	442.41548	284.69355	272.522198	85.19387	348.87724	73.22161	444.26344	97.08589	270.18087	305.0633776	67.04965	409.79901	242.78887	703.75241	178.93375	52.45413
ENSG00000001497	2042.9986	1.0	1760.9993	0.0	478.9996	1762.9988	1816.0022	2136.0002	299.9996013	266.00005	2519.999	1673.0003	1737.9994	1473.9999	492.9997	420.0	1742.003	1318.0003	2289.9999	1845.997	1264.0006	1210.0001	8995.999	10274.9967	9220.9942	9227.996	2501.99634	1551.0006	1287.00025	1148.0003	784.0003938	1381.99991	959.0001	680.00037	111.0	624.9994542	592.00029	285.000141	82.00001023	649.0001	187.99985	505.9997	214.99995	463.00057	377.0006002	56.99999044	544.9999	295.0	1004.999281	293.0003	88.00006
ENSG00000001561	1.0	1.0	769.0	0.0	330.0	992.0	926.0	1002.0	123.0	102.0	1641.0	1070.0	1109.0	784.0	262.0	146.0	1672.0	1038.0	1870.0	1825.0	1191.0	953.0	8.0	11.0	4.0	19.0	0.0	416.0	261.0	374.0	67.0	80.0	80.0	41.0	38.0	60.0	3.0	23.0	10.0	19.0	5.0	141.0	115.0	154.0	134.0	4.0	49.0	19.0	67.0	19.0	3.0
ENSG00000001617	4903.5413	1.0	2059.71716	0.0	89.00003387	374.00021	335.00028	526.00013	97.00003	86.0	509.99972	326.99975	351.00025	305.99971	144.0	128.0	289.00024	292.99956	392.00041	290.99975	211.0	228.0001081	11644.00798	11739.99332	6479.99604	6107.00682	6905.3588	1074.9998	657.99981	450.999509	687.9994	303.99956	1036.00026	512.00085	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	26.99997	3.0	1.0	0.0	0.0	0.0	3.0	3.0	0.0
ENSG00000001626	1.97906	1.0	5.88963	2.0	17.0	63.92842	74.90543	98.90252	5.0	3.875255	90.703962	63.544191	81.583018	63.8623	12.0	10.0	82.898205	65.999916	91.04823	100.90266	78.57699	65.962559	5.0	4.0	1.0	6.0	1.0	5.0	3.0	1.75278	6.83369	5.89319	5.83923	0.0	0.0	2.72783	0.0	4.93504	2.0	3.0	3.0	9.0	0.0	1.0	4.98311	0.0	0.0	3.0	5.0	5.0	0.0
ENSG00000001629	814.00011	1.0	3650.99582	0.0	675.0003	2497.99711	2261.0015	2608.26368	336.00037	254.00007	3732.99572	2455.99705	2500.38432	2142.00326	624.99965	443.04645	3281.58959	2154.75781	3876.52011	3397.6407	2195.22244	2028.68363	6219.00202	5698.99531	6482.08532	5485.00067	917.04431	1989.96359	1447.99864	2021.73451	5187.0021	5971.002795	4677.99724	2768.00191	52.000029	226.99995	71.999996	139.00042	54.99996	58.00005	30.541919	393.0	125.9998249	222.99996	232.662067	10.0000028	181.0	139.92757	458.85311	67.0	19.0
ENSG00000001630	4184.49686	1.0	6363.42384	0.0	654.476	2366.04623	2283.83002	2832.80662	279.961	263.70216	3783.32497	2532.67378	2672.855	2177.751	629.51935	458.399	3422.49516	2375.7146	4128.60426	3557.9223	2243.72138	2124.42783	20853.91317	23507.70657	30474.98981	22535.23118	2269.4003	4747.166232	3580.74	4496.274267	7784.45079	861.8963	6576.932	2940.91957	113.541	421.9689	191.90326	248.41836	67.98389	287.13623	220.477	652.18393	170.16201	259.72548	372.095	15.78965	271.862	304.5185	1038.8403	144.718	30.7943
ENSG00000001631	255.393731	1.0	794.04971	0.0	168.11984	631.23055	514.69033	587.704561	72.55172	66.27097	1016.03087	643.75324	656.8931465	509.605737	157.0457515	126.31878	895.79302	617.135885	1073.66386	958.98064	601.33571	565.019932	2143.18132	2622.79081	2404.133931	2689.35928	358.3719342	779.0216399	661.1209995	793.27088	1727.339347	1993.12426	1377.909364	1029.15867	32.9681974	138.391733	37.16296	91.27872	49.51136915	44.109606	17.292395	64.46922	24.167002	51.76224	68.51895	7.54097	115.16426	76.47638082	207.49548	36.73591	9.839465
ENSG00000002016	97.0001	1.0	309.00019	1111.0	132.24526	462.66798	468.27417	583.85326	88.69588762	79.85564	727.9309488	452.84673	475.0953079	411.36237	141.206377	111.77806	540.94169	389.10762	633.78135	550.7689	387.5376	321.94403	651.179526	909.9723	580.7505268	1130.82352	402.49884	485.82768	724.00017	880.63663	443.2079085	487.27174	259.99988	264.1147437	4.999996	118.86962	58.19602	47.00002	27.4052	56.2002	42.9757	46.44929144	26.3517	32.58892	89.25548	11.2	104.312	89.00002	306.36865	89.29920117	30.58672
ENSG00000002079	2.000005	1.0	387.9998	0.0	4.0	16.000003	14.0000049	22.00002	6.0	3.0	16.99999	13.000006	15.000004	13.999996	2.000004	4.999998	20.000008	15.00001	11.999999	11.000006	6.000002	7.0000001	25.0	18.99996	8.000001	28.00003	1.0	96.000047	56.00009	24.99998	155.00001	200.99992	194.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
ENSG00000002330	1518.3631	1.0	655.1049	0.0	674.84542	2600.09996	2669.92401	4068.90767	578.92097	581.94844	3419.05626	2308.14316	2436.23814	2118.70677	964.94786	938.92061	2103.70371	1934.26182	3058.06872	2027.75268	1669.64675	1775.67743	3488.06433	3208.55601	3032.62116	2294.21016	665.03666	550.69365	620.3099	555.2543	542.863	559.78166	647.14312	481.07036	92.77708	451.6062	450.1545	275.9997	133.40138	473.87589	551.23228	1298.0998	385.52101	249.99989	671.62097	117.0001	1127.0001	468.31937	1598.1242	685.99999	253.55139
ENSG00000002549	1132.240985	1.0	1823.6766	0.0	321.99968	1172.95374	1220.96954	1367.96166	134.99995	151.0005	1841.9131	1246.86033	1280.91465	1071.86455	282.99515	250.99992	1482.71331	999.7767	1749.71772	1430.74618	968.89134	977.84819	4378.96845	4337.95499	4631.99222	3342.98838	1372.03385	1390.9971	1532.6079	2106.86273	1011.17373	2277.70927	1181.7667	619.63103	341.749707	5272.29459	4000.73921	3696.4851	1651.86346	1811.21205	731.5147	2624.6897	582.67343	1078.97651	1856.49547	75.999982	2024.3938	2603.600495	8188.90309	2797.79957	923.1244
ENSG00000002586	2896.0012	1.0	4445.00395	0.0	424.00008	1718.99963	1703.99883	2391.00069	237.00012	210.9997799	2722.99639	1804.99681	1858.00098	1498.99979	544.99966	342.00005	1844.00229	1514.00144	2572.00395	1898.99966	1411.99857	1405.00249	11871.97667	9820.995895	10479.00352	7784.99978	2383.99768	3422.99948	3386.99843	3807.00234	3256.99759	2519.99764	3204.99543	2250.9982	1077.99934	2418.00008	3859.99987	2195.9973	917.00043	3046.00114	2454.99554	5557.00271	1726.00224	2469.00418	2116.00371	352.00038	6577.00202	2523.00287	8306.00567	2076.00315	673.9995001
ENSG00000002587	11.33009	1.0	81.9029	0.0	244.9883	763.1824	782.6866	1063.07498	166.2049001	137.296	1039.8839	656.86389	750.2532	583.1311	297.5601	227.0448	702.84024	562.04375	958.7014843	673.9066	515.4783	499.7029171	170.1285	206.8014	148.0661	180.7856	35.96182	47.4002	25.35176	33.961245	615.4623064	782.6323	449.5247	957.5008	58.06379	13.0358	4.41045	24.2935183	0.0	19.0945	31.11896	34.8716	8.01707	121.10686	13.3803	3.71588	23.12149	23.9881963	55.815134	35.23721	8.16255
ENSG00000002726	60.0086	1.0	2.05923	123123.0	3.0368	2.20937	4.23576	3.03287	0.0	1.00698	1.00049	3.15622	1.01131	5.12988	1.01806	0.0	4.12591	2.28912	10.31095	4.34494	7.30552	0.0	14.063	18.057499	4.01422	5.01922	2.04145	1.02685	1.01672	3.13156	0.0	1.0143	2.01386	0.0	0.0	3158.42175	3020.126	2.04333	66.1673	14.0738	16.4021	259.6692	0.0	11.13048005	2.02282	8.007745	64.3141	90.5581	206.3321	11.12391	2.03524
ENSG00000002745	6.0	1.0	2.0	0.0	27.0	50.0	54.0	60.0	10.0	26.0	79.0	51.0	39.0	43.0	16.0	14.99996	74.0	40.0	91.0	63.0	43.0	42.0	14.0	15.0	25.99998	41.0	4.0	1.0	0.0	5.0	4.000001	17.00002	11.0	6.0	0.0	6.0	1.0	3.0	1.0	4.000001	3.0	7.0	27.0	0.0	8.0	1.0	28.0	10.0	52.0	2.0	2.0
ENSG00000002746	87.59404	1.0	5.445293	0.0	572.91307	2188.04793	2222.69634	2762.1191	406.22076	410.55877	3543.16612	2219.58321	2294.08591	1966.63272	667.84689	590.32056	2512.4607	1812.44985	3127.29311	2491.97333	1747.22643	1650.02199	249.6918	264.042063	279.91883	261.40921	232.17944	7.98256	4.06416	7.61546	5.22399	2.35185	1.01529	1.67427	0.0	2.59475	2.407225	0.0	1.00805	10.7732	20.26474	0.0	1.80807	3.20996	1.40947	1.40068	3.03975	0.0	7.98814	0.0	0.757223
ENSG00000002822	1082.99933	1.0	486.99946	0.0	372.97828	1145.95272	1201.13421	1768.97722	441.78484	436.9474116	1693.51122	1079.53597	1096.0638	924.57818	487.62971	593.83708	910.17471	839.62366	1376.86256	884.91556	751.69789	758.57388	4656.99518	4480.9986	4060.00257	3547.000923	1197.00017	458.99991	354.00021	305.0	272.99969	362.00015	336.9997206	226.0001106	69.99996	592.00054	839.0002444	632.99984	163.9999664	1030.99975	266.45979	583.0000613	248.61319	433.00008	406.765013	118.0000003	1439.75409	489.99956	1490.69955	585.99965	191.99998
ENSG00000002834	7259.699613	1.0	17217.79744	0.0	1586.14403	5948.32017	6155.25442	8150.25422	1087.95319	954.53546	8946.19307	5799.78652	5951.59389	5069.81386	1575.75702	1415.4393	6002.70842	4657.97484	7801.83181	5969.51003	4282.16131	4362.70115	44432.35516	47283.92672	48460.52327	40390.16783	9361.21749	11129.00713	8109.45405	7493.87449	9177.26647	6980.3175	12850.55538	8270.30684	1023.09241	8605.16621	13569.30624	9798.17812	2009.53669	9603.24387	607.84412	4503.56154	1654.3923	2718.5932	2833.3728	281.1334	5939.4755	4080.443122	13163.90665	8662.1789	2828.2897
ENSG00000002919	279.9996	1.0	694.25498	0.0	256.00041	911.8769044	927.99981	1095.108717	144.0	127.99979	1317.35902	923.48995	868.45121	739.43416	192.99967	160.08782	953.3929094	693.000395	1241.00171	971.9994	653.60137	617.00032	1971.61094	2182.18186	1899.00534	4067.004121	1087.516847	561.466912	538.4514189	629.84955	762.38166	1168.859689	898.89479	492.05183	184.9228	1173.11893	2260.5265	1251.9958	418.9957	1043.98108	274.07213	502.18069	239.90961	1107.6474	677.99925	61.0	1238.999891	923.34278	2924.0363	1253.0297	430.24702
ENSG00000002933	10.000003	1.0	0.0	0.0	144.00002	424.9998946	427.99971	572.99961	140.000004	130.00002	622.00049	358.99974	375.99989	357.47107	208.99978	208.00044	380.99987	331.82103	514.99998	418.99975	294.00037	298.9995271	25.999954	21.00004	5.000006	5.000003774	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	115.9999466	2012.14587	3334.45911	110.0001	568.31519	1174.98319	1314.83857	2998.78634	298.00013	208.00007	640.79514	147.00002	4056.6389	4696.06886	14605.36183	654.00048	221.99995
ENSG00000003056	2298.89618	1.0	5436.24305	0.0	618.72559	2589.91094	2663.3338	3037.55862	312.18347	255.100116	3690.93628	2511.63928	2537.65021	2058.53218	525.83997	363.88477	3068.19578	1974.532654	3414.90142	2950.2249	1974.76667	1882.469342	18082.73135	19647.15786	19008.30994	29184.17266	3050.08022	3336.6162	3038.93773	3911.39278	12222.15668	15341.1286	11355.13046	6907.44894	415.5718	2828.17408	2206.982943	1393.69207	663.01237	1568.70809	713.17079	4880.0902	991.8329	989.69066	2548.15424	315.8819	5591.69727	3236.38501	10327.9862	2300.23331	677.40083
ENSG00000003096	857.26388	1.0	426.6163186	0.0	38.99996	169.1381337	182.3425493	201.17011	14.17498	12.93056	291.3251934	202.2604	199.5205	135.147202	32.99995	24.0	227.9999	149.0	280.99956	249.1418164	156.28547	144.15217	2248.16308	2429.93144	2810.45201	1867.65429	494.8029613	155.023825	42.00001154	28.16934081	316.7178928	746.2292	634.30677	170.3092549	1.0	0.0	0.0	6.000001616	0.0	3.0	0.0	0.0	0.0	4.048391188	1.999995135	0.0	0.0	1.0	7.014613374	0.0	0.0
ENSG00000003137	18.99995	1.0	273.00056	0.0	492.0002	2176.0008	2207.9964	3046.0019	344.0005	321.99972	3017.9979	2050.9969	2140.0008	1751.0014	639.0005	540.0008	1877.9965	1607.999612	2614.9947	1881.9959	1434.0002	1401.0006	283.0001	324.9996	190.99999	288.9999	214.0001	195.99972	61.00002	47.00004	140.99997	133.99994	135.0	53.99996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000003147	91.42924069	1.0	70.22128	0.0	294.23121	1294.80552	1281.04176	1501.52403	132.3555905	127.14588	2092.72808	1368.07779	1322.99681	1168.85461	279.41197	221.6559121	1586.58811	1175.771013	1915.97668	1506.44885	1070.54106	1019.19177	225.6071238	178.2287	132.26018	117.0810924	16.177441	32.89122079	30.96642	56.04421	3.133149	13.31871	1.0	5.79036	3.0	55.751151	80.08061298	42.99999	7.0	126.2555904	40.62287	182.8364	16.015958	15.78962	57.87195	12.000003	100.68581	38.41573	123.08433	28.34553	8.00056
ENSG00000003249	212.82164	1.0	452.72834	0.0	1475.83337	4583.500444	4772.80877	6878.2535	1390.0954	1344.66677	6822.98063	4428.52498	4499.8112	4006.93966	2112.31707	1945.04059	4041.96811	3613.314559	5921.84193	3956.275558	3037.42625	3236.70337	387.99969	397.6549	253.00023	223.0004	193.80028	246.88479	141.05083	102.2244	389.29649	445.6658	729.2275	363.79626	1.01836	18.3033	11.2274	45.00001767	8.20505	29.9533	4.45243	8.78265	6.08864	8.21413	26.5844	3.132745	20.00002	27.3255	85.4089	1.0187	0.0
ENSG00000003393	368.40419	1.0	1962.04904	0.0	426.36064	1598.13237	1606.40146	1817.28426	159.01441	161.99993	2481.53271	1669.73031	1676.90012	1388.32107	310.32039	250.66353	2013.15962	1386.10493	2320.86298	2067.33672	1359.25611	1296.1275	3448.18752	3790.37839	3939.137	5961.50498	1486.6271	1338.563022	1022.51075	1557.6283	3594.19212	4412.07993	2508.388664	1735.59522	18.793345	80.13555	45.55455	61.99997	16.000016	36.13357	15.87371	42.0	7.0	76.49136	117.85184	6.99999	69.01013	76.08039	245.256	66.00003	26.00001
ENSG00000003400	62.060789	1.0	413.31707	0.0	15.66044492	195.7060335	63.431754	205.41606	1.241929	23.02154	260.8624961	38.04480435	171.145033	154.02429	27.95198	21.07673	217.20447	150.7617245	208.438777	195.05977	89.910511	95.08625	252.726761	484.076298	266.69296	457.70291	198.83145	41.941883	86.124651	125.320631	29.974782	11.59132	17.782743	10.1463515	6.099916014	1147.07774	1195.63624	361.04438	327.65271	1159.42414	127.6324004	841.83656	247.51418	316.59624	1224.13832	138.0162203	319.29387	945.28433	3158.847448	737.65109	55.34366
ENSG00000003402	477.85302	1.0	1397.642099	0.0	709.02847	2151.297675	2063.02934	2433.59983	339.26402	335.03555	3377.95318	2318.00989	2263.37914	1857.638156	510.02533	527.622404	2838.45938	1882.763456	3284.20317	2854.35684	1837.55014	1758.19304	2852.63557	2874.25765	2772.83066	3927.01311	1328.34608	1603.99633	1370.93891	1297.96114	2851.955086	1968.65709	1840.79563	926.63269	3265.702073	7590.16751	11816.86113	5100.52904	2299.440982	6800.64304	3077.639255	12413.94635	4204.703009	5385.64473	8102.603217	552.5360621	6613.17095	7931.422949	25395.13451	11645.9445	3785.982937
ENSG00000003436	2012.391209	1.0	3245.272129	0.0	180.3759	626.44951	543.91948	625.55609	125.119822	106.22265	1014.56393	661.91619	685.94582	518.88841	149.49596	168.46732	880.7009018	527.52344	931.18698	896.52738	553.69556	496.64163	7900.99627	7848.772697	7047.41336	6849.34514	1219.02446	1325.502916	851.9403765	1041.687094	8442.160109	6144.72279	6152.0985	3675.111873	19.751433	51.06298	66.81937	30.87044	12.15454	33.66808	45.51146	35.824	57.92614346	65.6637999	32.641786	9.9046	31.40744	56.34667	146.483288	39.35525	12.88096
ENSG00000003509	148.95975	1.0	661.7558801	0.0	65.96209	325.98606	317.03068	332.30563	31.256234	40.29451	481.804222	357.07684	347.46641	299.67458	49.02763	54.45166	414.6244	284.69526	509.8282481	458.6951095	284.84454	259.16952	934.235538	1032.7574	962.96242	1403.7585	422.1243	496.9967	455.94531	620.6565299	721.9972	687.7522001	597.8236	255.92251	32.06871	129.53893	50.43381941	50.916941	48.6055	71.3835759	43.65806158	273.936434	103.87502	226.80922	200.6449442	21.00007	269.43605	156.4468388	449.569094	170.21735	60.62859
ENSG00000003756	1510.65008	1.0	3031.3846	0.0	1384.687	4667.87199	4682.04097	5432.374493	761.1308997	652.51914	7344.66069	4879.73042	4683.32166	4022.07472	1128.58589	1019.01547	5267.40032	3619.645951	6580.86995	5196.68223	3581.16628	3502.97481	7129.13245	5573.95528	5833.635901	5661.05556	1728.0995	2353.938995	2456.9121	3126.18411	4619.308403	5725.23196	3227.41844	2184.01988	449.441668	2861.57472	2555.85629	1466.45299	665.93575	1526.974659	545.50546	1218.16851	939.80753	1748.27831	1290.43535	247.272581	2115.86167	1360.362607	4543.87889	1803.874938	544.10894
ENSG00000003987	8.192249	1.0	58.4962	0.0	163.99228	726.48577	755.72522	796.74347	78.00001	61.99992	1193.27434	745.85658	789.45924	647.91947	179.14966	125.99993	1038.78095	705.70669	1221.03133	1087.87473	699.48849	603.64331	42.7154	52.77018	80.22098	127.19975	38.69015	63.07153	79.64364	108.6091	83.5938	86.18357	70.15686	15.67743	1.999996	13.04278	8.06764	2.26559	1.0	10.6184	9.58454	29.4527	5.77588	20.38256	36.3769	1.00613	20.3529	24.59017	62.55807	20.3903	2.26559
ENSG00000003989	1546.00079	1.0	626.000503	0.0	136.0000135	439.0006	421.00025	535.0001303	58.99997	51.00002822	683.9996784	463.9997648	525.3809255	359.9997121	106.51	80.99999004	585.0005	383.6820046	677.6818456	594.9995468	397.7882692	351.0002	3088.0801	3050.108	3237.0447	3494.073903	4318.903097	1076.000098	918.8651164	539.0	2.000003272	0.999999791	0.999999578	0.0	0.99999979	0.0	1.00000074	0.0	0.0	1.000000101	1.999995496	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0
