24/03/2017	DRR000897	DRR001173	DRR001174	DRR001175	DRR001622	DRR001631	DRR001634	DRR001637	DRR001623	DRR001626	DRR001632	DRR001635	DRR001638	DRR001642	DRR001624	DRR001627	DRR001630	DRR001633	DRR001636	DRR001639	DRR001640	DRR001641	DRR001796	DRR001797	DRR001798	DRR001799	DRR002274	DRR002594	DRR002596	DRR002597	DRR003595	DRR003596	DRR003597	DRR003598	DRR006374	DRR006375	DRR006376	DRR006377	DRR006378	DRR006379	DRR006380	DRR006381	DRR006382	DRR006383	DRR006385	DRR006386	DRR006387	DRR006388	DRR006389	DRR006390	DRR006391
PC11	6.844537365070923	-0.9368945904923269	-0.07306274743188004	0.7473970249957277	-0.26072873179444195	-1.611362234464279E-4	0.5953320988737496	0.3277024031231556	-1.4852513588617804	-0.9745644454955154	0.17946680423425812	0.2526773560848489	0.34703107361787944	0.12542971025658115	0.3457454156187957	-1.9085080398778356	0.7714299745105471	0.5276266702548048	0.807701781289388	1.0206537201151311	1.3720431320065947	-0.2865335612656007	0.865936084070768	0.1906342531917514	0.05489519753336458	-1.3733230383110104	-6.650571478028483	0.9243244539231329	-0.22284988988829973	0.5616876843530912	-0.3372452461579112	-0.6014610587407967	-0.13845289730431073	-1.185494242027946	0.8729497077146514	-2.9694375476299406	-1.0877692132030423	-1.1512478179925172	-0.10871514732957778	-5.314299386305165	1.4131546811947089	2.1399414056486363	2.520311006899486	0.11780446846165143	-1.57433347547482	-1.1156016015375738	0.35498248248327313	1.0343814984676167	1.0427876834653316	1.0033150131564097	2.394626500757952
PC12	-2.2852043249540874	-0.13803154144034474	-3.1787202102918517	-1.4819041489402278	-0.558444053267656	0.3140802509657221	0.08827434846447461	-0.35817013014107063	1.0981538173582563	-2.976498018411411	0.5769659267276284	0.7299155077292332	0.8412798423089414	0.12017450422640982	-1.7112332748378598	0.0023463685512032095	0.8804393101794963	-0.5260084708007139	0.5644905237320534	0.8394913822709529	-0.02859537497139693	1.0478825078077056	-0.49609966195132993	-0.1939331773821053	0.2680321830728263	0.4476297132569167	1.5734220130353136	-0.7262136981727956	1.3911553272240265	2.1304029645351816	0.8726776469215843	1.1486549501061063	-0.8178687077919622	0.28572822315721597	0.5098715529542621	-0.23569430538522573	0.11732953747704974	-3.6090458820722082	-1.573514776161116	-2.4727979448592725	4.453888829451379	-0.7445738688238913	-3.6965083911800867	-2.536234315631166	-1.0097022269619578	0.5372593349651071	3.7857442868109015	2.748936730150507	1.6812582061500891	-0.13052879253201294	2.4300395073711116
PC13	-2.561474626168785	-0.21132750291623215	-0.09965683642422403	0.2666394404463711	0.3075370506357834	0.7601303113179768	0.9068769748160087	0.8989336854625615	-1.8891247590194817	-0.2603296146502513	0.5377554598421024	-0.02288583077640781	0.4769831083957664	0.01044607928125639	0.612396544816013	-1.5289920306248284	0.21141199325846147	0.1786348418103042	0.4938778858235471	0.09252942771925982	0.7963360576971042	-0.2369658308553294	-0.169699482068248	-0.289099919414257	0.2771532969035615	0.6611238538856609	0.8447502405434738	0.542444635359673	-0.4587425588238163	0.021264995413210447	0.3899520395279437	0.13394462319008477	0.17765731443559635	0.39317576200295234	-3.286555580480064	-0.6963998981709019	2.9969403394169176	-3.212151880601005	-0.40745649481688095	0.3305908037915848	0.041125538740356904	-0.023586430648301338	1.0010410317403862	1.2253884795175751	-1.2392048513441432	-0.7359189575495723	-2.6707186679371224	-3.4869455718627433	-2.35762241368855	4.38883371581495	5.868984207234687
PC14	0.7664955774157501	1.1731782569450653	0.5313328123237101	-0.49267521724890784	-0.4250802288910924	-0.16497738475145407	0.20589831775663786	-0.3421092096874073	0.3458551752142071	-0.23759883943723942	-0.13780356663434143	-0.3428434333885475	0.24240057445294286	-0.7242894394338034	0.5173011428696677	-0.9310806678565916	0.05741935359052487	-0.12125853178697335	-0.29671964572674875	0.18217272086738273	0.2732822462180789	0.11595892376490853	-0.6335315283223323	-1.0346084446688222	-1.2247887228365812	-0.6473508165694409	1.7427254710427913	0.34099394484701206	0.1370100902176358	-1.0989733925566298	0.19826736420166685	0.2516870113700333	0.3649784601615717	0.43947004554442526	2.0774438130332324	0.9470807825198949	0.698044012446493	1.5354624615827783	-1.9700184750542884	1.2377229954712796	4.395943481150365	4.138234463031606	-0.03040512023817086	-1.8364280895913594	-0.0755031444331776	-6.728385759275758	-0.19403384377227015	-1.4567523748352615	-1.5845277633387176	1.3578932625934166	-1.5425091202971268
PC15	0.6695620718615192	-2.3701189482526503	-1.012961479740252	0.6547981327883899	-0.3484186597528072	1.0205553815964339	0.8634915074182709	0.6387630227121284	-2.314344250824064	-3.5888833501808066	1.1282174491209305	0.24358830279763874	1.235154396130529	0.4085937156658243	-1.4913288547190304	-1.8164802971654752	0.8572454966088751	-0.04665142519265787	1.1106898081294072	0.9607940446100166	0.9974464485663527	1.0971732366979643	-0.1982545106749222	0.0613233674543393	0.5656454107770527	0.21270733748521536	-0.8320939578160385	-0.9920571337392501	-0.4755710925978239	0.7396771312319279	1.3330643284059542	-0.6464237457291168	0.21194382142496573	0.1858902486049044	-2.6077351311117187	-1.4602800668425382	-0.9393360006884692	3.267295192728107	-1.0813220303161852	3.8416947897177023	3.835326111948533	-1.6062429035012238	1.0055721115155527	-0.050456024946595145	0.9061649398887291	1.7430262820649347	-1.655251112539147	-0.5604596936155377	-0.691927627197789	-1.542269237080248	-1.466536553727794
PC16	0.7098337969365831	0.6966832391354364	-0.5647652861569002	-0.7485945995859097	-0.23975024499013523	-0.2970753042289039	0.07653639947164381	-0.05255089380573134	-0.3045098887394772	0.9299230084511669	-0.2197826110448379	-0.12218268839430728	0.23806759346911943	-0.04552887073682204	0.42030391854338733	-0.24923447681585292	-0.22335142058543528	-0.2611068226848431	-0.2906160810757272	-0.10172714247301082	0.4227991644100138	-0.08217390092176273	-1.032071005194748	-0.8593751694499442	-1.5731984982111136	-0.7250294033515503	2.277557244896784	-0.43484036076727917	0.34349010129203156	0.15046749407954205	1.2118374756661143	-0.24418675243202545	1.6526422672956407	-0.16626916906249395	-2.276010921578535	0.21652970256422896	-0.5381725759278846	1.3382521373829004	5.764087892554436	-1.982458623647519	1.836145359169369	-4.401260452072258	1.4825856592492246	-0.6355926568223238	-1.7537047740627678	-2.5480703092653187	-1.3001559570751973	1.8200291971649096	1.7390696417874905	1.57446648434995	-0.6279609167093241
PC17	1.2756409871349523	0.16256249136428957	-1.3619596697283312	0.5423595944947442	-1.0625353504511512	-0.2302795471870925	0.1929833529223302	-0.26687515599605227	-0.8608391489703391	-1.0050176259944812	0.6169494461287928	0.7437027907835888	0.35218531302899303	0.11093555946781859	-0.36877782060041353	-1.0378851964071294	0.5920142941859872	0.11651596104204762	0.5909226159247964	0.7129355927456589	0.5083619240490438	0.553744682192848	-0.7677210090184207	-0.8538526566104475	-0.0761614664457847	0.025754840787744468	0.301524223894367	0.407534619031273	-0.10211629071735244	-0.14135747512607572	0.006031486507309947	1.3622538707528116	-0.21727212354719944	-0.05750818205162031	3.0505299751269304	-0.7007314859973935	0.837795192957444	-2.9700126532575415	1.5533753046280032	3.3959411046414396	-2.56171013996371	-2.0629649261015572	2.1666452556943177	-1.5883785836015134	0.4956062350522617	-1.9229420736831992	1.2303812076436202	-0.6270034682006052	0.1344237051821694	-1.706731304763371	0.5110217270552997
PC18	-1.547037292470758	0.6861726793882081	0.27703274034377745	-0.3638166780220328	0.9612437762756773	0.29457931458980957	0.10351778337643544	-1.0103349898221048	-0.417164263430645	0.5987115560829532	0.01801294014965208	-0.17149984164523985	-0.2270794120971981	-0.7293114846715296	0.024960072353811723	-1.8360995315719453	0.7111443458817334	0.32666286474462336	0.19502738852588436	0.6712590086691216	0.6604927956174327	0.3521415886685549	0.16886585946115618	0.322035676970386	1.0889290207541922	1.6178336440301282	-1.2236631906123911	-0.3437588143830921	-0.6953629927071405	1.0754777013641752	-0.22029840333226372	0.14786099205893688	-0.7943993404654772	0.25345395659378234	0.5360736935797256	2.9837687176745975	-0.15126827789282327	1.8971237441065691	1.888488413691972	-2.1238725734148196	0.23336673721014847	0.15020636636424287	1.1819629777174572	-3.463370780733358	-0.3482414104435545	0.8080648129203838	0.5628036964789871	-2.191022714386464	-1.8464228824458597	-2.147336535592645	1.05408654449679
PC19	-0.02790369180260764	-0.5140400620196817	-2.2630863486052237	0.268376130020776	0.538233050164896	0.013139972048743433	-0.33596155236553793	-0.24951402687085059	1.098153380210798	0.626951196439538	-0.36836890430194713	0.07203076518585125	-0.47460413155492664	-0.0277764471226293	-0.3159756442894692	0.6850807390324971	-0.5333957447461662	0.22880664439411794	-0.6392292138966983	-0.34046872378057863	-0.3050518905517663	0.2533287202021707	1.3263266083143566	1.1324177711618828	0.838713503648555	0.5307678267183972	-2.1727506092318674	0.21267535053796074	1.3324476735283401	0.08436252575228731	1.1320002721712445	-0.08738988393753798	-0.46522525052811337	-0.8529658598869475	0.04706811154292716	-0.16826383214674756	-2.2278296252253575	-1.657329160766927	3.084616673407036	1.3214321306865437	1.0295555189393504	0.6328718762688214	-1.8014325289750235	-0.4508206975222894	2.529743103501851	-0.46080330261995	-0.8370566044522333	-1.2774645065087404	-1.3609283995142203	1.88891512933642	-0.6923780299914437
PC20	-2.15007537293544	-0.7601202380026911	0.6442023954530601	0.39917803392166107	0.21834734948460088	0.014497466950388033	-0.34215824283121565	-0.49742523378542614	-0.364296591815678	1.1974089380579647	-0.20083067601961974	-0.06646783203949079	-0.5125787802448016	-0.54556851278912	-0.12409473661784798	0.3069469117047704	0.5188108863476749	0.3992984906814134	-0.05842862069372404	0.5695411242908756	0.14842352321987248	-0.19153506630442138	0.952686059482775	1.045761510057544	1.4953941691291848	1.6965034057185198	-2.1245863663959814	0.0675141689555341	-1.1293707383002192	-0.5289105193894054	0.40541998036226456	-0.696626176084488	0.19317912947644422	0.07834160827899798	0.15885207968494647	1.0793306860554241	0.4218324495803116	-1.712004025001795	-1.3650496074739633	1.016438038934106	0.8375212503354891	-0.6940754391225284	1.5309291856664418	-0.9193903909727044	-1.2623338782945372	-1.2355369406640053	-1.4601490703809747	2.1092550269755486	2.208830241201108	0.6338723645305538	-1.4067034183771925
